Customer ID,recency,frequency,monetary,segment
14264.0,16,4,1183.3900000000003,champions
14265.0,101,2,843.1700000000001,hibernating
14266.0,65,1,40.56,about_to_sleep
14268.0,107,1,354.84999999999997,hibernating
14269.0,76,1,295.73,hibernating
14271.0,46,1,106.81000000000002,about_to_sleep
14272.0,199,2,482.85,hibernating
14274.0,323,1,256.6,hibernating
14275.0,32,6,1189.3799999999999,loyal_customers
14276.0,44,4,982.94,loyal_customers
14277.0,48,6,13009.61,loyal_customers
14278.0,46,1,205.83,about_to_sleep
14279.0,157,2,191.86,hibernating
14281.0,45,1,245.15,about_to_sleep
14282.0,4,11,4120.32,champions
14283.0,100,4,628.4399999999999,at_risk
14284.0,290,1,704.4,hibernating
14285.0,150,4,1374.41,at_risk
14286.0,41,4,3851.01,loyal_customers
14290.0,50,3,2201.91,need_attention
14291.0,17,12,4020.85,loyal_customers
14292.0,47,7,4354.32,loyal_customers
14293.0,5,6,2221.37,champions
14294.0,44,1,375.34,about_to_sleep
14295.0,75,4,2196.71,at_risk
14296.0,58,2,456.4,about_to_sleep
14298.0,12,38,39667.19,champions
14299.0,2,19,10533.869999999999,champions
14301.0,53,3,1352.0400000000002,need_attention
14302.0,67,3,742.9,need_attention
14303.0,44,2,277.93999999999994,about_to_sleep
14304.0,16,2,1341.5600000000002,potential_loyalists
14306.0,15,4,1058.0800000000002,champions
14307.0,10,5,2075.31,champions
14308.0,186,2,1147.02,hibernating
14309.0,50,2,1428.28,about_to_sleep
14310.0,69,1,492.1,about_to_sleep
14311.0,204,1,206.19,hibernating
14312.0,15,5,1478.6999999999998,champions
14314.0,67,1,109.80000000000001,about_to_sleep
14315.0,201,2,716.69,hibernating
14316.0,59,5,1370.3400000000001,loyal_customers
14318.0,97,1,158.02000000000004,hibernating
14319.0,61,1,494.85,about_to_sleep
14320.0,183,3,868.96,at_risk
14321.0,68,2,687.3100000000001,about_to_sleep
14322.0,66,4,474.1,loyal_customers
14324.0,46,2,701.6100000000001,about_to_sleep
14325.0,206,1,245.48,hibernating
14326.0,100,2,757.13,hibernating
14327.0,19,5,1583.2799999999995,loyal_customers
14328.0,75,1,445.05,hibernating
14329.0,12,8,4912.38,champions
14330.0,260,1,200.63,hibernating
14332.0,18,2,1077.2000000000003,potential_loyalists
14334.0,62,4,1766.27,loyal_customers
14338.0,173,1,339.88,hibernating
14339.0,65,1,310.75,about_to_sleep
14341.0,57,10,2285.04,loyal_customers
14342.0,69,2,249.88,about_to_sleep
14343.0,58,4,1088.9099999999999,loyal_customers
14344.0,4,14,2443.77,champions
14346.0,62,3,1294.1699999999998,need_attention
14347.0,373,1,82.60000000000001,hibernating
14350.0,17,2,689.0999999999999,potential_loyalists
14353.0,47,2,285.90000000000003,about_to_sleep
14355.0,2,3,840.05,potential_loyalists
14358.0,26,2,400.05999999999995,potential_loyalists
14361.0,215,1,214.71000000000004,hibernating
14363.0,39,2,227.47000000000003,about_to_sleep
14365.0,31,2,634.68,potential_loyalists
14366.0,162,1,136.0,hibernating
14369.0,279,2,469.12999999999994,hibernating
14370.0,87,6,1175.7800000000002,at_risk
14372.0,80,2,860.0800000000002,hibernating
14374.0,178,1,108.0,hibernating
14375.0,87,2,875.3100000000001,hibernating
14376.0,320,1,215.46,hibernating
14378.0,258,1,131.25,hibernating
14379.0,30,2,920.81,potential_loyalists
14380.0,319,1,48.96,hibernating
14381.0,88,1,428.65999999999997,hibernating
14382.0,27,1,620.73,promising
14384.0,137,1,58.5,hibernating
14388.0,9,9,3488.16,champions
14389.0,61,3,854.55,need_attention
14390.0,9,5,1747.0100000000002,champions
14391.0,213,1,135.60000000000002,hibernating
14392.0,69,1,266.4,about_to_sleep
14394.0,201,1,93.8,hibernating
14395.0,9,12,4700.300000000001,champions
14396.0,8,6,1633.94,champions
14398.0,38,2,707.7899999999998,about_to_sleep
14399.0,31,8,2113.16,loyal_customers
14400.0,45,2,1157.77,about_to_sleep
14401.0,61,9,2744.42,loyal_customers
14402.0,289,1,285.6,hibernating
14403.0,226,2,404.69999999999993,hibernating
14404.0,6,8,1424.79,champions
14405.0,23,1,195.0,promising
14408.0,108,4,1503.2399999999998,at_risk
14409.0,5,5,1696.6400000000003,champions
14410.0,13,2,1546.07,potential_loyalists
14412.0,61,1,656.16,about_to_sleep
14413.0,47,3,647.6700000000003,need_attention
14414.0,11,1,902.3499999999999,new_customers
14415.0,16,10,6191.32,champions
14417.0,24,1,604.2,promising
14419.0,19,1,202.85,promising
14420.0,33,3,1251.65,potential_loyalists
14421.0,149,4,1656.26,at_risk
14422.0,11,13,6007.880000000001,champions
14423.0,74,2,651.41,hibernating
14425.0,71,3,661.3899999999998,need_attention
14426.0,40,7,7246.2699999999995,loyal_customers
14427.0,131,2,900.18,hibernating
14429.0,40,1,516.2800000000001,about_to_sleep
14430.0,148,3,1220.9000000000003,at_risk
14431.0,16,3,2143.8399999999997,potential_loyalists
14433.0,102,1,289.59999999999997,hibernating
14435.0,138,1,90.42,hibernating
14436.0,190,1,182.64000000000001,hibernating
14437.0,2,5,895.84,champions
14439.0,80,4,6781.8,at_risk
14440.0,2,9,4281.049999999999,champions
14441.0,11,7,2898.8,champions
14442.0,51,5,3777.2000000000003,loyal_customers
14443.0,5,2,966.2700000000001,potential_loyalists
14444.0,93,1,132.04,hibernating
14445.0,92,1,221.64999999999998,hibernating
14446.0,23,1,201.73,promising
14447.0,37,1,548.5,promising
14449.0,9,5,1575.7,champions
14450.0,16,4,645.19,champions
14451.0,26,10,2646.18,loyal_customers
14452.0,32,2,401.1499999999999,potential_loyalists
14454.0,13,5,977.3,champions
14455.0,69,4,628.2099999999999,loyal_customers
14458.0,17,1,237.42,promising
14459.0,288,1,3537.821,hibernating
14460.0,33,6,659.1600000000001,loyal_customers
14461.0,19,10,4610.4400000000005,loyal_customers
14462.0,69,1,265.99,about_to_sleep
14463.0,136,1,256.95,hibernating
14464.0,205,2,110.99999999999999,hibernating
14465.0,65,8,2887.4100000000008,loyal_customers
14466.0,9,7,2374.5,champions
14467.0,26,8,1622.23,loyal_customers
14468.0,370,1,204.24000000000004,hibernating
14469.0,53,4,2112.21,loyal_customers
14470.0,67,1,250.84999999999997,about_to_sleep
14471.0,228,2,400.95000000000005,hibernating
14472.0,326,1,291.38,hibernating
14474.0,216,1,730.4200000000001,hibernating
14475.0,45,1,225.3,about_to_sleep
14477.0,73,3,660.0,at_risk
14478.0,19,4,1276.6600000000003,loyal_customers
14479.0,2,3,982.8600000000001,potential_loyalists
14480.0,39,3,1020.4700000000001,need_attention
14481.0,44,3,1674.98,need_attention
14482.0,16,6,2289.76,champions
14483.0,373,1,120.0,hibernating
14484.0,38,3,749.0599999999998,need_attention
14486.0,148,2,175.5,hibernating
14487.0,5,2,257.28,potential_loyalists
14489.0,74,3,1111.55,at_risk
14490.0,43,2,1273.47,about_to_sleep
14491.0,9,1,127.2,new_customers
14492.0,67,7,1921.9099999999999,loyal_customers
14493.0,27,5,2746.91,loyal_customers
14494.0,38,2,261.9,about_to_sleep
14495.0,296,1,51.0,hibernating
14496.0,10,6,2129.42,champions
14497.0,310,1,221.69,hibernating
14498.0,38,5,1953.95,loyal_customers
14499.0,11,4,1323.6500000000003,champions
14505.0,41,11,6096.200000000001,loyal_customers
14506.0,6,3,1278.5,potential_loyalists
14507.0,15,5,1901.2500000000002,champions
14508.0,13,3,598.52,potential_loyalists
14509.0,171,1,110.95000000000002,hibernating
14510.0,12,3,1007.2800000000001,potential_loyalists
14512.0,20,5,948.19,loyal_customers
14513.0,73,3,332.4200000000001,at_risk
14514.0,73,6,3543.63,at_risk
14515.0,24,6,1647.17,loyal_customers
14516.0,153,1,163.92,hibernating
14519.0,320,2,206.09,hibernating
14521.0,128,1,199.45,hibernating
14522.0,232,4,784.08,at_risk
14524.0,46,4,1066.0300000000002,loyal_customers
14525.0,65,8,3908.4399999999996,loyal_customers
14526.0,26,1,262.40000000000003,promising
14527.0,2,69,19283.48,champions
14530.0,33,10,3271.49,loyal_customers
14531.0,116,1,376.34,hibernating
14532.0,48,7,2926.33,loyal_customers
14533.0,44,4,1516.6499999999999,loyal_customers
14534.0,34,8,1824.06,loyal_customers
14535.0,32,6,3166.54,loyal_customers
14537.0,260,1,285.84,hibernating
14538.0,167,3,982.59,at_risk
14540.0,16,8,2799.08,champions
14541.0,53,6,1038.03,loyal_customers
14543.0,17,23,11276.44,loyal_customers
14544.0,107,1,957.98,hibernating
14545.0,311,1,349.25,hibernating
14546.0,13,6,2619.81,champions
14548.0,121,7,1974.69,cant_loose
14549.0,57,3,627.31,need_attention
14550.0,25,2,587.6899999999999,potential_loyalists
14551.0,48,5,693.8100000000001,loyal_customers
14552.0,17,2,346.21000000000004,potential_loyalists
14553.0,48,4,982.27,loyal_customers
14555.0,18,4,1991.49,loyal_customers
14556.0,233,3,835.3399999999999,at_risk
14558.0,291,3,655.5,at_risk
14559.0,27,1,75.6,promising
14560.0,16,22,3876.2599999999998,champions
14562.0,27,8,1654.6300000000003,loyal_customers
14563.0,146,2,679.4400000000003,hibernating
14564.0,71,2,2605.6200000000003,about_to_sleep
14565.0,110,1,760.0999999999999,hibernating
14566.0,54,3,2660.0,need_attention
14568.0,72,1,919.7000000000003,about_to_sleep
14569.0,89,3,371.59000000000003,at_risk
14570.0,80,1,395.69,hibernating
14571.0,62,1,161.65,about_to_sleep
14572.0,54,4,2782.34,loyal_customers
14573.0,9,5,968.0,champions
14574.0,369,1,143.7,hibernating
14575.0,125,1,460.71000000000004,hibernating
14576.0,9,1,35.400000000000006,new_customers
14577.0,31,3,514.54,potential_loyalists
14579.0,69,1,105.56,about_to_sleep
14580.0,155,1,14.850000000000001,hibernating
14581.0,181,1,295.2,hibernating
14583.0,20,3,728.48,potential_loyalists
14584.0,58,4,705.6500000000001,loyal_customers
14585.0,19,4,986.22,loyal_customers
14588.0,215,1,135.39,hibernating
14589.0,8,1,39.75,new_customers
14590.0,61,20,3006.62,loyal_customers
14593.0,34,9,3094.02,loyal_customers
14594.0,10,1,254.99999999999997,new_customers
14595.0,90,2,423.85,hibernating
14596.0,263,1,229.46999999999997,hibernating
14597.0,16,4,1318.3899999999999,champions
14598.0,206,1,162.07,hibernating
14599.0,27,2,474.54,potential_loyalists
14600.0,30,1,471.84000000000003,promising
14602.0,293,1,205.36,hibernating
14604.0,270,1,143.85999999999999,hibernating
14605.0,11,4,937.16,champions
14606.0,3,102,18704.41,champions
14607.0,104,8,7568.13,cant_loose
14608.0,16,7,1567.79,champions
14609.0,27,6,884.64,loyal_customers
14610.0,32,2,24.35,potential_loyalists
14611.0,80,2,604.3300000000002,hibernating
14612.0,52,1,877.6999999999998,about_to_sleep
14613.0,317,1,76.32000000000001,hibernating
14614.0,23,1,295.13,promising
14615.0,31,5,951.76,loyal_customers
14616.0,22,2,121.7,potential_loyalists
14617.0,39,2,190.47,about_to_sleep
14618.0,13,4,788.8800000000001,champions
14619.0,178,1,896.8,hibernating
14621.0,148,4,1212.21,at_risk
14623.0,17,5,1170.33,loyal_customers
14624.0,52,4,588.22,loyal_customers
14625.0,11,9,3598.25,champions
14626.0,32,7,2619.65,loyal_customers
14627.0,16,1,462.75000000000006,new_customers
14628.0,79,3,1326.04,at_risk
14630.0,121,1,338.65,hibernating
14631.0,23,3,1018.71,potential_loyalists
14634.0,74,4,2124.46,at_risk
14635.0,90,1,215.22,hibernating
14637.0,314,1,106.67999999999998,hibernating
14639.0,45,3,1994.47,need_attention
14640.0,46,4,1541.98,loyal_customers
14643.0,254,3,986.0800000000002,at_risk
14644.0,51,5,1416.96,loyal_customers
14645.0,271,1,279.80000000000007,hibernating
14646.0,11,78,248396.5,champions
14647.0,160,1,276.75,hibernating
14648.0,53,15,4546.860000000001,loyal_customers
14649.0,19,5,2358.02,loyal_customers
14650.0,225,1,62.5,hibernating
14651.0,31,7,1379.52,loyal_customers
14653.0,150,5,1666.9900000000002,at_risk
14654.0,375,1,246.85999999999996,hibernating
14655.0,25,3,1946.28,potential_loyalists
14656.0,52,3,523.5999999999999,need_attention
14657.0,66,2,612.6500000000001,about_to_sleep
14662.0,64,3,645.1600000000001,need_attention
14663.0,67,2,490.6,about_to_sleep
14665.0,64,2,913.95,about_to_sleep
14667.0,2,31,12685.939999999999,champions
14668.0,82,1,111.62999999999998,hibernating
14669.0,270,4,1973.94,at_risk
14670.0,369,1,190.47,hibernating
14671.0,186,2,1127.45,hibernating
14672.0,152,2,347.59,hibernating
14673.0,4,3,1674.4099999999999,potential_loyalists
14674.0,146,1,173.66000000000003,hibernating
14675.0,25,1,462.15,promising
14676.0,31,6,5808.55,loyal_customers
14677.0,229,1,184.90999999999997,hibernating
14678.0,216,1,403.39,hibernating
14679.0,18,3,1289.44,potential_loyalists
14680.0,8,43,28658.660000000003,champions
14681.0,24,3,376.20000000000005,potential_loyalists
14682.0,65,4,1462.81,loyal_customers
14683.0,225,1,146.56,hibernating
14684.0,27,1,232.26999999999998,promising
14685.0,213,8,4619.79,cant_loose
14686.0,51,5,885.83,loyal_customers
14687.0,37,2,773.68,potential_loyalists
14688.0,10,8,2082.7,champions
14690.0,29,2,422.62999999999994,potential_loyalists
14692.0,17,8,1153.54,loyal_customers
14693.0,62,6,992.4599999999999,loyal_customers
14694.0,254,1,244.31,hibernating
14695.0,156,3,1620.0700000000002,at_risk
14696.0,10,2,688.9499999999999,potential_loyalists
14699.0,72,3,593.4700000000001,need_attention
14700.0,52,2,880.96,need_attention
14701.0,79,6,2012.72,at_risk
14702.0,2,13,3462.08,champions
14704.0,61,2,266.66,need_attention
14706.0,255,1,390.69,hibernating
14707.0,72,2,139.2,need_attention
14708.0,5,3,1085.9099999999999,potential_loyalists
14709.0,16,12,3965.2899999999995,champions
14710.0,16,9,1316.46,champions
14712.0,55,1,411.0,about_to_sleep
14713.0,2,11,2752.51,champions
14714.0,44,3,746.05,need_attention
14715.0,79,4,973.0700000000002,at_risk
14716.0,81,1,235.76999999999998,hibernating
14717.0,370,1,81.3,hibernating
14718.0,47,1,226.42,about_to_sleep
14721.0,16,1,115.77000000000001,new_customers
14722.0,114,2,325.45000000000005,at_risk
14723.0,8,7,934.76,champions
14724.0,227,1,345.24999999999994,hibernating
14725.0,31,3,597.1600000000001,potential_loyalists
14726.0,291,1,124.75,hibernating
14727.0,183,2,199.34999999999997,at_risk
14728.0,50,1,190.57999999999998,about_to_sleep
14729.0,10,3,593.8899999999999,potential_loyalists
14732.0,29,11,2814.58,loyal_customers
14733.0,4,4,6599.06,champions
14734.0,62,4,1056.4199999999998,loyal_customers
14735.0,25,24,6174.469999999999,loyal_customers
14736.0,122,2,401.08000000000004,at_risk
14737.0,37,1,2389.62,promising
14738.0,197,2,507.45,at_risk
14739.0,4,19,8385.22,champions
14740.0,46,8,2712.85,loyal_customers
14741.0,9,2,497.25000000000006,potential_loyalists
14742.0,72,1,579.8499999999999,about_to_sleep
14743.0,229,1,50.48,hibernating
14744.0,3,8,2785.1000000000004,champions
14745.0,138,7,1351.55,cant_loose
14746.0,43,4,593.5,loyal_customers
14748.0,5,7,1736.57,champions
14749.0,116,1,310.15000000000003,hibernating
14750.0,373,1,112.03,hibernating
14751.0,321,2,126.45000000000002,at_risk
14753.0,97,1,306.36,hibernating
14754.0,62,4,912.4300000000001,loyal_customers
14755.0,18,14,4962.2699999999995,loyal_customers
14756.0,19,2,1914.8,potential_loyalists
14758.0,33,3,1380.9099999999999,potential_loyalists
14761.0,81,1,192.01999999999998,hibernating
14762.0,263,1,117.05000000000001,hibernating
14766.0,3,6,4082.7599999999998,champions
14767.0,111,1,382.80999999999995,hibernating
14769.0,27,9,5097.13,loyal_customers
14770.0,104,6,2761.2200000000003,at_risk
14771.0,258,2,594.6199999999998,at_risk
14773.0,229,1,140.55,hibernating
14774.0,165,1,241.45,hibernating
14775.0,9,1,406.55999999999995,new_customers
14776.0,24,4,1170.0000000000002,loyal_customers
14777.0,40,1,307.56,about_to_sleep
14783.0,296,1,307.30000000000007,hibernating
14784.0,26,1,159.94,promising
14786.0,187,1,90.96000000000001,hibernating
14787.0,108,1,110.64999999999999,hibernating
14788.0,233,1,476.88,hibernating
14790.0,11,6,1781.56,champions
14791.0,243,1,303.63000000000005,hibernating
14793.0,172,1,396.91,hibernating
14794.0,39,3,633.99,need_attention
14796.0,3,11,2867.1499999999996,champions
14797.0,144,1,300.31,hibernating
14798.0,18,5,550.5700000000002,loyal_customers
14799.0,374,1,180.45,hibernating
14800.0,6,6,3434.58,champions
14802.0,75,2,1502.98,at_risk
14805.0,41,3,549.99,need_attention
14806.0,76,1,110.03999999999999,hibernating
14807.0,27,2,519.29,potential_loyalists
14809.0,258,2,686.7600000000001,at_risk
14810.0,6,3,449.14000000000004,potential_loyalists
14811.0,24,1,170.50000000000003,promising
14812.0,235,1,185.8,hibernating
14813.0,6,4,935.44,champions
14814.0,218,1,160.45999999999998,hibernating
14817.0,32,5,2849.5200000000004,loyal_customers
14818.0,95,3,512.61,at_risk
14819.0,131,2,198.08999999999997,at_risk
14820.0,17,5,767.47,loyal_customers
14821.0,3,7,1237.65,champions
14822.0,122,1,157.70000000000002,hibernating
14824.0,16,6,2895.2,champions
14825.0,5,13,2698.17,champions
14826.0,218,2,385.2,at_risk
14827.0,302,1,0.0,hibernating
14828.0,25,10,7699.7,loyal_customers
14829.0,9,4,995.29,champions
14831.0,317,3,1676.5699999999997,at_risk
14832.0,267,1,322.69,hibernating
14833.0,135,1,94.8,hibernating
14834.0,44,1,485.86,about_to_sleep
14835.0,165,2,297.0,at_risk
14837.0,79,5,1810.8200000000004,at_risk
14838.0,60,2,773.6700000000001,need_attention
14839.0,55,3,915.2800000000001,need_attention
14840.0,176,1,299.85999999999996,hibernating
14841.0,11,8,3867.2400000000007,champions
14843.0,73,1,211.8,hibernating
14844.0,67,6,3512.6199999999994,loyal_customers
14845.0,236,1,150.0,hibernating
14846.0,64,1,437.4,about_to_sleep
14847.0,44,2,1039.55,need_attention
14848.0,41,1,310.56,about_to_sleep
14849.0,10,21,7832.91,champions
14850.0,54,6,1468.2599999999998,loyal_customers
14851.0,267,1,318.06,hibernating
14852.0,61,12,3310.49,loyal_customers
14853.0,60,3,901.07,need_attention
14854.0,27,4,1563.03,loyal_customers
14855.0,111,5,5874.65,at_risk
14857.0,79,5,2478.731,at_risk
14858.0,142,1,180.75,hibernating
14859.0,191,1,351.9,hibernating
14861.0,17,9,1254.94,loyal_customers
14865.0,9,3,77.52000000000001,potential_loyalists
14866.0,3,8,6460.32,champions
14867.0,32,13,2241.7800000000007,loyal_customers
14868.0,17,4,1230.4200000000003,loyal_customers
14869.0,25,4,2078.54,loyal_customers
14870.0,50,5,1511.7000000000003,loyal_customers
14871.0,130,5,736.5900000000003,at_risk
14872.0,120,3,816.6,at_risk
14873.0,270,1,334.45000000000005,hibernating
14874.0,172,1,116.18,hibernating
14875.0,78,1,1397.08,hibernating
14876.0,158,2,256.70000000000005,at_risk
14877.0,55,2,437.0,need_attention
14878.0,13,16,2619.7,champions
14879.0,321,1,185.06,hibernating
14882.0,27,12,3038.45,loyal_customers
14884.0,306,1,120.60000000000001,hibernating
14885.0,64,2,832.8,need_attention
14890.0,255,2,691.6,at_risk
14891.0,53,2,552.35,need_attention
14892.0,327,1,202.35000000000002,hibernating
14893.0,254,1,571.76,hibernating
14894.0,80,2,837.0599999999998,at_risk
14895.0,20,18,13980.83,loyal_customers
14896.0,2,7,1623.65,champions
14897.0,46,4,1774.1599999999999,loyal_customers
14898.0,8,9,2204.29,champions
14899.0,32,1,1384.88,promising
14900.0,159,1,13.919999999999998,hibernating
14901.0,3,5,868.36,champions
14902.0,32,2,702.9600000000002,potential_loyalists
14904.0,45,2,615.1999999999999,need_attention
14905.0,11,6,1355.24,champions
14906.0,82,1,68.44,hibernating
14907.0,4,10,2664.6900000000005,champions
14908.0,100,1,104.10000000000001,hibernating
14909.0,74,3,1404.6799999999998,at_risk
14911.0,2,205,152147.57,champions
14912.0,38,4,1021.4000000000001,loyal_customers
14913.0,25,4,2845.7,loyal_customers
14915.0,12,9,1503.77,champions
14916.0,68,4,1773.9700000000003,loyal_customers
14917.0,233,2,1123.7500000000002,at_risk
14918.0,41,7,4345.66,loyal_customers
14919.0,176,1,359.34999999999997,hibernating
14920.0,202,1,629.4000000000001,hibernating
14922.0,30,2,843.7400000000001,potential_loyalists
14924.0,247,2,620.9600000000002,at_risk
14926.0,18,2,359.4,potential_loyalists
14927.0,33,1,308.2,promising
14928.0,264,1,223.91000000000003,hibernating
14929.0,58,1,612.8100000000002,about_to_sleep
14930.0,107,3,2873.7700000000004,at_risk
14932.0,2,2,666.1300000000001,potential_loyalists
14933.0,80,4,1770.0,at_risk
14934.0,15,3,1612.56,potential_loyalists
14935.0,256,1,1065.12,hibernating
14936.0,27,4,4273.79,loyal_customers
14938.0,199,2,2322.43,at_risk
14940.0,54,2,531.49,need_attention
14941.0,215,1,182.09999999999997,hibernating
14942.0,38,4,746.5600000000002,loyal_customers
14943.0,300,1,107.62,hibernating
14944.0,26,7,3884.42,loyal_customers
14945.0,50,1,179.39999999999998,about_to_sleep
14947.0,25,4,758.97,loyal_customers
14949.0,106,4,515.0000000000001,at_risk
14952.0,33,21,9529.86,loyal_customers
14953.0,55,3,723.9499999999999,need_attention
14954.0,340,1,167.26999999999998,hibernating
14955.0,369,1,163.76999999999998,hibernating
14956.0,58,1,1325.0,about_to_sleep
14957.0,281,1,274.79999999999995,hibernating
14958.0,232,3,458.26,at_risk
14961.0,16,13,9365.47,champions
14962.0,176,3,240.21000000000004,at_risk
14963.0,16,7,1676.68,champions
14966.0,24,5,924.5200000000002,loyal_customers
14967.0,78,5,1518.8100000000002,at_risk
14968.0,95,1,357.4,hibernating
14969.0,340,1,906.23,hibernating
14970.0,46,8,3327.29,loyal_customers
14972.0,18,1,30.300000000000004,promising
14975.0,58,1,192.45,about_to_sleep
14977.0,362,1,31.929999999999996,hibernating
14978.0,67,5,1210.7200000000003,loyal_customers
14979.0,372,1,439.4599999999999,hibernating
14980.0,374,1,150.68,hibernating
14981.0,60,1,270.8,about_to_sleep
14982.0,209,1,237.78,hibernating
14983.0,326,1,183.20000000000005,hibernating
14984.0,25,4,1058.1399999999999,loyal_customers
14986.0,13,2,566.9000000000001,potential_loyalists
14987.0,2,7,1387.4499999999996,champions
14988.0,17,6,1732.06,loyal_customers
14989.0,298,1,342.40000000000003,hibernating
14990.0,249,2,305.41999999999996,at_risk
14991.0,67,1,314.66999999999996,about_to_sleep
14992.0,79,1,210.5,hibernating
14993.0,200,1,36.129999999999995,hibernating
14994.0,19,5,960.6299999999999,loyal_customers
14996.0,118,2,442.28999999999996,at_risk
14997.0,292,1,230.39999999999998,hibernating
14998.0,65,2,340.86000000000007,need_attention
14999.0,229,1,129.48,hibernating
15001.0,31,2,230.85999999999996,potential_loyalists
15002.0,4,6,3175.52,champions
15003.0,110,6,1060.6999999999998,cant_loose
15005.0,3,29,7789.629999999999,champions
15006.0,90,1,323.05,hibernating
15008.0,117,2,359.99999999999994,at_risk
15011.0,32,2,416.6,potential_loyalists
15012.0,10,2,437.5800000000001,potential_loyalists
15013.0,124,10,1641.3000000000002,cant_loose
15015.0,138,13,2365.02,cant_loose
15016.0,30,4,460.26,loyal_customers
15018.0,4,1,111.25,new_customers
15020.0,16,1,203.42,new_customers
15021.0,3,4,869.01,champions
15022.0,314,1,281.05,hibernating
15023.0,6,10,5367.92,champions
15024.0,4,8,2414.1800000000003,champions
15025.0,205,1,636.0800000000002,hibernating
15026.0,12,2,592.61,potential_loyalists
15027.0,32,6,2129.45,loyal_customers
15028.0,5,3,530.58,potential_loyalists
15029.0,256,1,365.1,hibernating
15030.0,17,6,1461.6299999999999,loyal_customers
15031.0,31,10,2488.44,loyal_customers
15032.0,3,7,8821.550000000001,champions
15034.0,23,6,4004.79,loyal_customers
15037.0,13,2,402.51,potential_loyalists
15038.0,6,4,604.3699999999999,champions
15039.0,5,47,20116.99,champions
15040.0,178,1,7.49,hibernating
15041.0,81,1,113.67,hibernating
15042.0,232,1,179.52,hibernating
15043.0,100,5,2336.7999999999997,at_risk
15044.0,16,18,8504.1,champions
15046.0,62,10,2598.62,loyal_customers
15048.0,5,1,98.70000000000002,new_customers
15050.0,58,2,2411.7,need_attention
15051.0,16,6,2543.55,champions
15055.0,111,3,560.07,at_risk
15056.0,157,1,133.45,hibernating
15057.0,80,3,1766.46,at_risk
15058.0,13,5,1285.04,champions
15059.0,13,10,2185.8500000000004,champions
15061.0,4,86,83284.37999999999,champions
15062.0,60,4,1597.76,loyal_customers
15064.0,47,4,1254.41,loyal_customers
15065.0,47,1,168.73000000000002,about_to_sleep
15067.0,50,2,2133.12,need_attention
15068.0,55,2,623.49,need_attention
15070.0,9,3,737.0500000000001,potential_loyalists
15071.0,23,2,473.48999999999995,potential_loyalists
15072.0,116,1,187.51999999999998,hibernating
15073.0,37,5,1744.6100000000001,loyal_customers
15074.0,66,2,817.4599999999999,need_attention
15076.0,129,2,566.89,at_risk
15077.0,131,2,2428.08,at_risk
15078.0,5,23,8018.77,champions
15079.0,2,8,2871.7400000000002,champions
15080.0,64,2,546.25,need_attention
15081.0,4,8,1460.92,champions
15082.0,305,1,93.35,hibernating
15084.0,16,2,965.2,potential_loyalists
15085.0,366,1,347.53999999999996,hibernating
15086.0,201,2,218.52999999999997,at_risk
15091.0,311,2,565.9000000000001,at_risk
15092.0,99,1,318.65,hibernating
15093.0,9,18,9729.09,champions
15094.0,100,2,83.0,at_risk
15095.0,57,6,1771.0400000000002,loyal_customers
15097.0,220,2,660.27,at_risk
15100.0,3,6,2018.6999999999998,champions
15101.0,152,4,1160.41,at_risk
15102.0,167,2,554.6700000000001,at_risk
15105.0,67,2,795.98,need_attention
15107.0,9,4,620.8499999999999,champions
15109.0,216,2,498.15000000000003,at_risk
15110.0,40,2,509.75,need_attention
15111.0,9,3,1163.3900000000003,potential_loyalists
15112.0,248,1,209.4,hibernating
15114.0,20,2,639.5600000000001,potential_loyalists
15115.0,369,1,191.74,hibernating
15117.0,85,3,934.1900000000002,at_risk
15122.0,59,8,2863.69,loyal_customers
15123.0,58,3,2456.86,need_attention
15124.0,113,2,266.63,at_risk
15125.0,116,9,5496.389999999999,cant_loose
15126.0,173,2,449.49,at_risk
15127.0,156,1,304.97,hibernating
15128.0,67,1,312.68000000000006,about_to_sleep
15129.0,22,12,3412.7799999999993,loyal_customers
15131.0,31,1,80.28000000000002,promising
15133.0,19,2,824.48,potential_loyalists
15134.0,18,2,208.3,potential_loyalists
15135.0,193,1,166.63,hibernating
15137.0,157,2,823.4,at_risk
15138.0,30,1,502.52,promising
15140.0,79,1,889.44,hibernating
15141.0,94,7,1388.47,cant_loose
15142.0,47,5,2121.18,loyal_customers
15143.0,69,1,304.18,about_to_sleep
15144.0,16,12,5579.87,champions
15149.0,213,4,1033.81,at_risk
15150.0,93,3,3686.6099999999997,at_risk
15151.0,60,2,2085.6099999999997,need_attention
15152.0,338,1,518.1400000000001,hibernating
15154.0,115,2,1091.9900000000002,at_risk
15155.0,20,1,383.97,promising
15157.0,206,2,718.04,at_risk
15158.0,38,1,204.62,about_to_sleep
15159.0,32,4,3475.72,loyal_customers
15160.0,11,3,431.10999999999996,potential_loyalists
15161.0,25,1,119.91999999999999,promising
15162.0,368,1,312.9,hibernating
15164.0,26,6,1225.87,loyal_customers
15165.0,10,1,487.75,new_customers
15166.0,104,1,167.15999999999997,hibernating
15167.0,44,4,1496.67,loyal_customers
15169.0,19,2,569.22,potential_loyalists
15170.0,43,1,81.15,about_to_sleep
15173.0,17,7,1494.6,loyal_customers
15174.0,47,1,345.71000000000004,about_to_sleep
15176.0,304,1,988.0400000000001,hibernating
15177.0,62,1,948.9300000000001,about_to_sleep
